image_path     , text                                                                                                     , theme    , theme_num, sentiment, sentiment_num, emotion   , emotion_num, dominant_colour, dominant_colour_num, attention_score, attention_score_num, trust_safety, trust_safety_num, target_audience , target_audience_num, predicted_ctr, predicted_ctr_num, likelihood_shares, likelihood_shares_num, keywords                                    , monetary_mention, call_to_action, object_detected
sample_2217.jpg, Avoid the mistake of choosing style over substance with flimsy living room furniture                     , Home     ,         6, Negative ,             1, Fear      ,           4, White          ,                   4, Medium         ,                   1, Unsafe      ,                1, Fashionistas    ,                   3, High         ,                 0, Medium           ,                     1, style substance flimsy furniture            ,                 ,               , Sofa
sample_2218.jpg, Do not get stuck with a sofa that loses shape after just one year                                        , Home     ,         6, Negative ,             1, Fear      ,           4, Black          ,                   1, Medium         ,                   1, Unsafe      ,                1, Car Enthusiasts ,                   4, Low          ,                 2, High             ,                     0, stuck sofa loses shape                      ,                 , Subscribe     , Sofa
sample_2219.jpg, Guard against the disappointment of buying a sofa that does not fit your space                           , Home     ,         6, Negative ,             1, Fear      ,           4, Grey           ,                   5, Medium         ,                   1, Unsafe      ,                1, Fashionistas    ,                   3, Medium       ,                 1, Medium           ,                     1, disappointment buying sofa fit              , $99             ,               , Sofa
sample_2220.jpg, Prevent the embarrassment of ugly worn out seats when guests visit your home this year                   , Home     ,         6, Negative ,             1, Fear      ,           4, Grey           ,                   5, Medium         ,                   1, Unsafe      ,                1, Food Lovers     ,                   1, High         ,                 0, Low              ,                     2, embarrassment ugly worn seats               , $29.99          , Subscribe     , Sofa
sample_2221.jpg, Brighten up your living space with a warm glow that brings instant happiness daily                       , Home     ,         6, Positive ,             0, Joy       ,           0, White          ,                   4, Low            ,                   2, Safe        ,                0, General         ,                   0, Medium       ,                 1, Low              ,                     2, brighten living space glow                  , $19.99          , Try Now       , Lamp
sample_2222.jpg, Transform your room into a cozy sanctuary with this beautiful and radiant lamp today                     , Home     ,         6, Positive ,             0, Joy       ,           0, Red            ,                   0, Low            ,                   2, Safe        ,                0, Fashionistas    ,                   3, Medium       ,                 1, High             ,                     0, cozy sanctuary room light                   ,                 , Sign Up       , Lamp
sample_2223.jpg, Experience pure delight as you illuminate your favorite reading corner with soft elegant light           , Home     ,         6, Positive ,             0, Joy       ,           0, Green          ,                   3, Low            ,                   2, Safe        ,                0, Fashionistas    ,                   3, High         ,                 0, Medium           ,                     1, illuminate reading corner delight           , 15% off         , Get Started   , Lamp
sample_2224.jpg, Add a touch of magic to your evenings with this stunning and cheerful lamp                               , Home     ,         6, Positive ,             0, Joy       ,           0, Black          ,                   1, Low            ,                   2, Safe        ,                0, Car Enthusiasts ,                   4, Low          ,                 2, Low              ,                     2, magic evenings stunning lamp                ,                 , Buy Now       , Lamp
sample_2225.jpg, Create the perfect ambiance for family fun with this bright and charming home lamp                       , Home     ,         6, Positive ,             0, Joy       ,           0, Brown          ,                   7, Medium         ,                   1, Safe        ,                0, Investors       ,                   6, High         ,                 0, Medium           ,                     1, perfect ambiance family lamp                , 10% off         , Shop Now      , Lamp
sample_2226.jpg, Watch your room come alive with the joyful and warm light of this lamp                                   , Home     ,         6, Positive ,             0, Joy       ,           0, Yellow         ,                   6, High           ,                   0, Safe        ,                0, General         ,                   0, Low          ,                 2, Low              ,                     2, joyful warm light room                      , $10 off         , Try Now       , Lamp
sample_2227.jpg, Discover the happiness of a perfectly lit room with this stylish and modern lamp                         , Home     ,         6, Positive ,             0, Joy       ,           0, Yellow         ,                   6, High           ,                   0, Safe        ,                0, Car Enthusiasts ,                   4, Low          ,                 2, Low              ,                     2, happiness perfectly lit room                , $14.99          , Buy Now       , Lamp
sample_2228.jpg, Light up your life and your home with this gorgeous and uplifting lamp design                            , Home     ,         6, Positive ,             0, Joy       ,           0, White          ,                   4, Medium         ,                   1, Safe        ,                0, Car Enthusiasts ,                   4, Low          ,                 2, Medium           ,                     1, gorgeous uplifting lamp design              ,                 , Shop Now      , Lamp
sample_2229.jpg, A simple lamp that provides decent light for your daily tasks and evening relaxation                     , Home     ,         6, Neutral  ,             2, Joy       ,           0, Brown          ,                   7, Medium         ,                   1, Questionable,                2, Fashionistas    ,                   3, High         ,                 0, High             ,                     0, simple lamp decent light                    , $14.99          ,               , Lamp
sample_2230.jpg, Get adequate lighting for your desk with this standard lamp that works quite well                        , Home     ,         6, Neutral  ,             2, Joy       ,           0, Blue           ,                   2, High           ,                   0, Questionable,                2, Investors       ,                   6, High         ,                 0, Medium           ,                     1, adequate desk lighting lamp                 ,                 , Subscribe     , Lamp
sample_2231.jpg, A nice option to brighten up a dark corner without being too overpowering                                , Home     ,         6, Neutral  ,             2, Joy       ,           0, Brown          ,                   7, Medium         ,                   1, Questionable,                2, Young Adults    ,                   7, High         ,                 0, Medium           ,                     1, brighten dark corner option                 , 30% off         , Get Started   , Lamp
sample_2232.jpg, This lamp offers a steady light source that fits well in most living rooms                               , Home     ,         6, Neutral  ,             2, Joy       ,           0, Brown          ,                   7, High           ,                   0, Questionable,                2, Families        ,                   8, High         ,                 0, High             ,                     0, steady light source lamp                    , $14.99          , Try Now       , Lamp
sample_2233.jpg, Stop struggling with dim lighting and get a lamp that actually brightens your room                       , Home     ,         6, Negative ,             1, Anger     ,           1, Yellow         ,                   6, Low            ,                   2, Unsafe      ,                1, Fashionistas    ,                   3, High         ,                 0, High             ,                     0, struggling dim lighting lamp                , $19.99          ,               , Lamp
sample_2234.jpg, Do not settle for ugly fixtures that ruin your home decor - choose better now                            , Home     ,         6, Negative ,             1, Anger     ,           1, Red            ,                   0, Medium         ,                   1, Unsafe      ,                1, Professionals   ,                   9, High         ,                 0, Low              ,                     2, ugly fixtures home decor                    , $899            ,               , Lamp
sample_2235.jpg, Frustrated by flickering lights that hurt your eyes - switch to a reliable lamp today                    , Home     ,         6, Negative ,             1, Anger     ,           1, White          ,                   4, High           ,                   0, Unsafe      ,                1, General         ,                   0, Medium       ,                 1, Low              ,                     2, flickering lights reliable lamp             , 25% off         ,               , Lamp
sample_2236.jpg, Say goodbye to dark corners and annoying shadows with this powerful and effective lamp                   , Home     ,         6, Negative ,             1, Anger     ,           1, Grey           ,                   5, High           ,                   0, Unsafe      ,                1, Food Lovers     ,                   1, High         ,                 0, Low              ,                     2, dark corners shadows lamp                   , 15% off         ,               , Lamp
sample_2237.jpg, Why waste money on cheap bulbs that burn out fast - invest in quality now                                , Home     ,         6, Negative ,             1, Anger     ,           1, Brown          ,                   7, Medium         ,                   1, Unsafe      ,                1, Young Adults    ,                   7, High         ,                 0, Medium           ,                     1, cheap bulbs quality now                     , $10 off         , Shop Now      , Lamp
sample_2238.jpg, Avoid the headache of poor lighting in your office - upgrade your lamp immediately                       , Home     ,         6, Negative ,             1, Anger     ,           1, Grey           ,                   5, Medium         ,                   1, Unsafe      ,                1, Travelers       ,                   5, Medium       ,                 1, Medium           ,                     1, poor lighting office upgrade                , $29.99          ,               , Lamp
sample_2239.jpg, Do not let a boring lamp kill your vibe - find something that shines                                     , Home     ,         6, Negative ,             1, Anger     ,           1, Black          ,                   1, Low            ,                   2, Unsafe      ,                1, Car Enthusiasts ,                   4, Low          ,                 2, Low              ,                     2, boring lamp vibe shine                      , $29.99          , Book Now      , Lamp
sample_2240.jpg, Tired of replacing broken lamps every year - get one that is built to last                               , Home     ,         6, Negative ,             1, Anger     ,           1, Red            ,                   0, Medium         ,                   1, Unsafe      ,                1, Tech Enthusiasts,                   2, Low          ,                 2, Low              ,                     2, broken lamps built last                     , 25% off         , Learn More    , Lamp
sample_2241.jpg, Frustrated by dim lighting that never seems bright enough for reading books                              , Home     ,         6, Neutral  ,             2, Anger     ,           1, White          ,                   4, Medium         ,                   1, Questionable,                2, Fashionistas    ,                   3, High         ,                 0, High             ,                     0, frustrating dim lighting issues             ,                 , Shop Now      , Lamp
sample_2242.jpg, Dealing with flickering bulbs that burn out way too fast every single month                              , Home     ,         6, Neutral  ,             2, Anger     ,           1, White          ,                   4, Low            ,                   2, Questionable,                2, Investors       ,                   6, Medium       ,                 1, Low              ,                     2, flickering bulbs bad quality                , $14.99          , Try Now       , Lamp
sample_2243.jpg, Why settle for a lamp that breaks just weeks after buying it today                                       , Home     ,         6, Neutral  ,             2, Anger     ,           1, Yellow         ,                   6, Low            ,                   2, Questionable,                2, Travelers       ,                   5, Low          ,                 2, Medium           ,                     1, broken lamp waste money                     , $10 off         , Try Now       , Lamp
sample_2244.jpg, Annoying switches that fail when you need them most are simply unacceptable                              , Home     ,         6, Neutral  ,             2, Anger     ,           1, Red            ,                   0, Medium         ,                   1, Questionable,                2, Travelers       ,                   5, Medium       ,                 1, Medium           ,                     1, annoying switch failure problem             , $899            , Sign Up       , Lamp
sample_2245.jpg, A sturdy lamp that provides steady light whenever you need it most                                       , Home     ,         6, Positive ,             0, Trust     ,           2, Grey           ,                   5, Low            ,                   2, Safe        ,                0, Investors       ,                   6, Low          ,                 2, High             ,                     0, sturdy lamp reliable light                  , $199            , Order Now     , Lamp
sample_2246.jpg, Count on this durable lamp to light up your room for years                                               , Home     ,         6, Positive ,             0, Trust     ,           2, White          ,                   4, Low            ,                   2, Safe        ,                0, Fashionistas    ,                   3, Medium       ,                 1, High             ,                     0, durable lamp long lasting                   , 30% off         , Apply Now     , Lamp
sample_2247.jpg, Reliable lighting that works perfectly every single time you flip the switch                             , Home     ,         6, Positive ,             0, Trust     ,           2, Black          ,                   1, Low            ,                   2, Safe        ,                0, Car Enthusiasts ,                   4, High         ,                 0, Low              ,                     2, consistent brightness trustworthy product   ,                 , Try Now       , Lamp
sample_2248.jpg, Trust in a lamp built with quality materials for long lasting performance                                , Home     ,         6, Positive ,             0, Trust     ,           2, Green          ,                   3, Low            ,                   2, Safe        ,                0, Professionals   ,                   9, Medium       ,                 1, Low              ,                     2, quality materials steady light              , 30% off         , Try Now       , Lamp
sample_2249.jpg, This lamp always delivers consistent brightness you can rely on every night                              , Home     ,         6, Positive ,             0, Trust     ,           2, Yellow         ,                   6, High           ,                   0, Safe        ,                0, General         ,                   0, High         ,                 0, Medium           ,                     1, dependable lamp night time                  , $5 off          , Buy Now       , Lamp
sample_2250.jpg, Depend on a lamp designed to stay bright and sturdy over time                                            , Home     ,         6, Positive ,             0, Trust     ,           2, Brown          ,                   7, Medium         ,                   1, Safe        ,                0, Young Adults    ,                   7, Medium       ,                 1, High             ,                     0, bright lighting reliable home               , $499            , Get Started   , Lamp
sample_2251.jpg, Experience peace of mind with a lamp that never flickers or fails                                        , Home     ,         6, Positive ,             0, Trust     ,           2, Red            ,                   0, High           ,                   0, Safe        ,                0, Young Adults    ,                   7, High         ,                 0, Low              ,                     2, peace of mind lamp                          , 10% off         , Book Now      , Lamp
sample_2252.jpg, Solid construction ensures this lamp remains a trustworthy part of your home                             , Home     ,         6, Positive ,             0, Trust     ,           2, Yellow         ,                   6, Low            ,                   2, Safe        ,                0, Car Enthusiasts ,                   4, Low          ,                 2, Medium           ,                     1, solid construction trustworthy fixture      ,                 , Try Now       , Lamp
sample_2253.jpg, A standard lamp suitable for basic lighting needs in most living spaces                                  , Home     ,         6, Neutral  ,             2, Trust     ,           2, Red            ,                   0, Low            ,                   2, Questionable,                2, General         ,                   0, Medium       ,                 1, High             ,                     0, standard lamp basic lighting                , 15% off         , Learn More    , Lamp
sample_2254.jpg, Functional lighting that meets the basic requirements for a small desk lamp                              , Home     ,         6, Neutral  ,             2, Trust     ,           2, Grey           ,                   5, Low            ,                   2, Questionable,                2, Tech Enthusiasts,                   2, Low          ,                 2, High             ,                     0, functional desk light simple                , $499            , Shop Now      , Lamp
sample_2255.jpg, This lamp provides adequate illumination for daily tasks without extra features included                 , Home     ,         6, Neutral  ,             2, Trust     ,           2, White          ,                   4, Medium         ,                   1, Questionable,                2, Fashionistas    ,                   3, Low          ,                 2, Medium           ,                     1, adequate illumination daily tasks           , $9.99           , Try Now       , Lamp
sample_2256.jpg, A practical choice for those needing a simple and effective light source                                 , Home     ,         6, Neutral  ,             2, Trust     ,           2, Grey           ,                   5, Low            ,                   2, Questionable,                2, Car Enthusiasts ,                   4, Low          ,                 2, Medium           ,                     1, practical light source effective            , $299            ,               , Lamp
sample_2257.jpg, Transform your room instantly with the brilliant glow of this amazing lamp                               , Home     ,         6, Positive ,             0, Excitement,           3, Grey           ,                   5, Medium         ,                   1, Safe        ,                0, General         ,                   0, Medium       ,                 1, High             ,                     0, brilliant glow amazing lamp                 , $499            , Order Now     , Lamp
sample_2258.jpg, Get ready to experience lighting that brings your entire space to life                                   , Home     ,         6, Positive ,             0, Excitement,           3, Yellow         ,                   6, Low            ,                   2, Safe        ,                0, Car Enthusiasts ,                   4, High         ,                 0, High             ,                     0, modern lighting space life                  , $9.99           , Buy Now       , Lamp
sample_2259.jpg, Unleash vibrant colors and stunning brightness with this incredible modern lighting solution             , Home     ,         6, Positive ,             0, Excitement,           3, Green          ,                   3, Medium         ,                   1, Safe        ,                0, Investors       ,                   6, High         ,                 0, High             ,                     0, vibrant colors stunning brightness          , $10 off         , Book Now      , Lamp
sample_2260.jpg, Discover a whole new atmosphere with the exciting glow of this lamp                                      , Home     ,         6, Positive ,             0, Excitement,           3, Black          ,                   1, Medium         ,                   1, Safe        ,                0, General         ,                   0, High         ,                 0, High             ,                     0, new atmosphere exciting glow                , $14.99          , Shop Now      , Lamp
sample_2261.jpg, Check out the new features on this modern lamp and see how it works                                      , Home     ,         6, Neutral  ,             2, Excitement,           3, Black          ,                   1, Low            ,                   2, Questionable,                2, Young Adults    ,                   7, Low          ,                 2, Medium           ,                     1, modern lamp features                        , $5 off          , Shop Now      , Lamp
sample_2262.jpg, Discover adjustable brightness settings that change the mood of any room in seconds                      , Home     ,         6, Neutral  ,             2, Excitement,           3, Green          ,                   3, High           ,                   0, Questionable,                2, General         ,                   0, Medium       ,                 1, Medium           ,                     1, adjustable brightness mood                  , $199            , Sign Up       , Lamp
sample_2263.jpg, See what this unique lamp design can add to your living space today                                      , Home     ,         6, Neutral  ,             2, Excitement,           3, Green          ,                   3, Medium         ,                   1, Questionable,                2, Investors       ,                   6, Medium       ,                 1, Low              ,                     2, unique lamp design                          , $14.99          , Subscribe     , Lamp
sample_2264.jpg, Explore the benefits of smart lighting and how it fits your lifestyle now                                , Home     ,         6, Neutral  ,             2, Excitement,           3, Yellow         ,                   6, High           ,                   0, Questionable,                2, Travelers       ,                   5, Medium       ,                 1, Low              ,                     2, smart lighting benefits                     , $499            , Order Now     , Lamp
sample_2265.jpg, Take a look at this sleek lamp and find your perfect lighting style                                      , Home     ,         6, Neutral  ,             2, Excitement,           3, Green          ,                   3, Low            ,                   2, Questionable,                2, Tech Enthusiasts,                   2, High         ,                 0, Low              ,                     2, sleek lamp style                            , $10 off         , Subscribe     , Lamp
sample_2266.jpg, New lamp models are here to offer better illumination for your home office                               , Home     ,         6, Neutral  ,             2, Excitement,           3, White          ,                   4, High           ,                   0, Questionable,                2, Families        ,                   8, Low          ,                 2, Medium           ,                     1, lamp models illumination                    ,                 , Sign Up       , Lamp
sample_2267.jpg, Find out why everyone is talking about this versatile floor lamp design lately                           , Home     ,         6, Neutral  ,             2, Excitement,           3, Red            ,                   0, Medium         ,                   1, Questionable,                2, Professionals   ,                   9, Low          ,                 2, Low              ,                     2, versatile floor lamp                        , 25% off         , Sign Up       , Lamp
sample_2268.jpg, Experience the difference good lighting makes with this new desk lamp option available                   , Home     ,         6, Neutral  ,             2, Excitement,           3, Grey           ,                   5, High           ,                   0, Questionable,                2, Tech Enthusiasts,                   2, High         ,                 0, Low              ,                     2, desk lamp lighting                          ,                 , Get Started   , Lamp
sample_2269.jpg, Poor lighting can strain your eyes - protect your vision with better bulbs                               , Home     ,         6, Negative ,             1, Fear      ,           4, Yellow         ,                   6, Low            ,                   2, Unsafe      ,                1, General         ,                   0, Low          ,                 2, Low              ,                     2, eye strain protection                       , $499            ,               , Lamp
sample_2270.jpg, Do not risk fire hazards with old wiring - upgrade to safe lamps                                         , Home     ,         6, Negative ,             1, Fear      ,           4, Black          ,                   1, Low            ,                   2, Unsafe      ,                1, Travelers       ,                   5, High         ,                 0, Medium           ,                     1, fire hazards safety                         ,                 ,               , Lamp
sample_2271.jpg, Reading in the dark hurts your eyes - get a lamp that works                                              , Home     ,         6, Negative ,             1, Fear      ,           4, Yellow         ,                   6, High           ,                   0, Unsafe      ,                1, Car Enthusiasts ,                   4, Low          ,                 2, Low              ,                     2, reading eye strain                          , $14.99          ,               , Lamp
sample_2272.jpg, Avoid dangerous overheating issues - choose a lamp with verified safety standards now                    , Home     ,         6, Negative ,             1, Fear      ,           4, Yellow         ,                   6, High           ,                   0, Unsafe      ,                1, Car Enthusiasts ,                   4, Medium       ,                 1, High             ,                     0, overheating safety standards                , 30% off         ,               , Lamp
sample_2273.jpg, Dim lights cause accidents - ensure your home is bright and safe tonight                                 , Home     ,         6, Negative ,             1, Fear      ,           4, Grey           ,                   5, Low            ,                   2, Unsafe      ,                1, General         ,                   0, Low          ,                 2, High             ,                     0, dim light accidents                         , 30% off         ,               , Lamp
sample_2274.jpg, Stop risking your family safety with cheap lights - switch to reliable quality                           , Home     ,         6, Negative ,             1, Fear      ,           4, Yellow         ,                   6, High           ,                   0, Unsafe      ,                1, Families        ,                   8, High         ,                 0, High             ,                     0, family safety quality                       , 10% off         ,               , Lamp
sample_2275.jpg, Flickering lights are bad for your eyes - fix the problem before it worsens                              , Home     ,         6, Negative ,             1, Fear      ,           4, Black          ,                   1, High           ,                   0, Unsafe      ,                1, Car Enthusiasts ,                   4, High         ,                 0, High             ,                     0, flickering lights eyes                      ,                 , Book Now      , Lamp
sample_2276.jpg, Do not settle for unstable lamps that tip over easily - secure your home                                 , Home     ,         6, Negative ,             1, Fear      ,           4, Yellow         ,                   6, Medium         ,                   1, Unsafe      ,                1, Fashionistas    ,                   3, High         ,                 0, High             ,                     0, unstable lamps safety                       , 25% off         ,               , Lamp
sample_2277.jpg, Inadequate lighting ruins your focus - stop struggling in the dark and upgrade                           , Home     ,         6, Negative ,             1, Fear      ,           4, Blue           ,                   2, High           ,                   0, Unsafe      ,                1, General         ,                   0, Low          ,                 2, High             ,                     0, inadequate lighting focus                   , $49.99          , Shop Now      , Lamp
sample_2278.jpg, Protect your home from electrical faults - choose lamps with high safety ratings                         , Home     ,         6, Negative ,             1, Fear      ,           4, Red            ,                   0, High           ,                   0, Unsafe      ,                1, Families        ,                   8, High         ,                 0, Medium           ,                     1, electrical faults ratings                   , 50% off         ,               , Lamp
sample_2279.jpg, Shadows in corners can hide tripping hazards - brighten up your room now                                 , Home     ,         6, Negative ,             1, Fear      ,           4, Brown          ,                   7, Medium         ,                   1, Unsafe      ,                1, Fashionistas    ,                   3, High         ,                 0, High             ,                     0, shadows tripping hazards                    , $99             ,               , Lamp
sample_2280.jpg, Do not ignore warning signs of faulty wiring - replace that old lamp                                     , Home     ,         6, Negative ,             1, Fear      ,           4, Red            ,                   0, Low            ,                   2, Unsafe      ,                1, Young Adults    ,                   7, High         ,                 0, Low              ,                     2, faulty wiring replacement                   ,                 , Shop Now      , Lamp
sample_2281.jpg, Create delicious smoothies that make you smile every single morning without fail                         , Home     ,         6, Positive ,             0, Joy       ,           0, Brown          ,                   7, High           ,                   0, Safe        ,                0, Professionals   ,                   9, High         ,                 0, Medium           ,                     1, smoothies smile morning blender             , $9.99           , Shop Now      , Blender
sample_2282.jpg, Blend your way to healthy happy mornings with this powerful smoothie maker                               , Home     ,         6, Positive ,             0, Joy       ,           0, Blue           ,                   2, Low            ,                   2, Safe        ,                0, Fashionistas    ,                   3, High         ,                 0, Low              ,                     2, healthy happy powerful blender              , $199            , Order Now     , Blender
sample_2283.jpg, Turn ice and fruit into frozen treats that the whole family loves                                        , Home     ,         6, Positive ,             0, Joy       ,           0, Yellow         ,                   6, Low            ,                   2, Safe        ,                0, General         ,                   0, High         ,                 0, High             ,                     0, frozen treats fruit ice                     , 50% off         , Order Now     , Blender
sample_2284.jpg, Experience the joy of perfectly smooth drinks made right in your kitchen                                 , Home     ,         6, Positive ,             0, Joy       ,           0, White          ,                   4, Low            ,                   2, Safe        ,                0, Families        ,                   8, Low          ,                 2, High             ,                     0, perfectly smooth drinks kitchen             , $10 off         , Apply Now     , Blender
sample_2285.jpg, Host the best parties with amazing frozen cocktails mixed in seconds flat                                , Home     ,         6, Positive ,             0, Joy       ,           0, Yellow         ,                   6, Medium         ,                   1, Safe        ,                0, Young Adults    ,                   7, High         ,                 0, High             ,                     0, frozen cocktails parties seconds            , $899            , Buy Now       , Blender
sample_2286.jpg, Whip up fresh juices and shakes that taste absolutely incredible every time                              , Home     ,         6, Positive ,             0, Joy       ,           0, Red            ,                   0, High           ,                   0, Safe        ,                0, Food Lovers     ,                   1, Low          ,                 2, Low              ,                     2, fresh juices shakes taste                   , $49.99          , Subscribe     , Blender
sample_2287.jpg, Fuel your day with tasty blends that bring genuine joy to life                                           , Home     ,         6, Positive ,             0, Joy       ,           0, White          ,                   4, Medium         ,                   1, Safe        ,                0, Travelers       ,                   5, Low          ,                 2, High             ,                     0, tasty blends joy fuel                       , $99             , Buy Now       , Blender
sample_2288.jpg, Say goodbye to lumpy chunks and hello to silky smooth drinkable bliss                                    , Home     ,         6, Positive ,             0, Joy       ,           0, White          ,                   4, Low            ,                   2, Safe        ,                0, Travelers       ,                   5, High         ,                 0, Low              ,                     2, silky smooth drinkable bliss                , $99             , Shop Now      , Blender
